is_contributor_anonymous,is_contributor_deleted,time_of_day,day_of_week,is_minor_edit,comment_length,is_comment_deleted,is_previous_same_contributor,time_since_last_article_edit,size_change,size_ratio,tableGeometryChange,tag_id
1,0,21,2,0,11,0,0,683,10,1.0002239,0.0,12
0,0,12,5,1,12,0,0,48606,-1,0.99996024,0.0,12
0,0,19,6,0,36,0,0,335,2,1.0002552,0.0,12
1,0,15,3,0,11,0,1,75,50,1.0001657,0.0,12
0,0,22,3,0,1,0,0,28963,655,1.0380902,0.0,4
1,0,20,5,0,170,0,0,7367,1341,1.0491065,12.0,12
0,0,16,6,0,28,0,1,163,88,1.0156946,0.0,12
1,0,14,6,0,19,0,0,2997,0,1.0,0.0,12
0,0,2,1,0,35,0,0,576397,635,1.0173398,0.0,12
1,0,0,1,0,110,0,1,43,-599,0.9629125,-4.0,12
0,0,20,7,0,23,0,1,32,0,1.0,0.0,12
0,0,2,3,0,134,0,0,124296,16,1.0023669,0.0,12
0,0,14,3,1,33,0,1,18801,39,1.0004021,0.0,12
0,0,6,6,0,139,0,0,8537,0,1.0,0.0,12
0,0,17,7,0,9,0,0,756436,-12,0.99997014,0.0,12
0,0,19,7,1,4,0,0,14639,-2,0.99996233,0.0,12
1,0,14,2,0,13,0,0,-452838,2,1.0000106,0.0,2
0,0,20,7,0,0,0,1,416,-1123,0.9538354,-11.0,12
1,0,3,3,0,0,0,0,-2280513,0,1.0,0.0,12
0,0,23,4,0,20,0,0,93,-1069,0.99220073,0.0,12
1,0,7,5,0,18,0,1,554,9,1.000038,0.0,12
1,0,11,1,0,0,0,0,871,-1,0.999969,0.0,3
1,0,11,1,0,0,0,0,871,-1,0.999969,0.0,11
1,0,21,7,0,29,0,0,-509205,0,1.0,0.0,12
0,0,22,6,0,116,0,0,29,-232,0.9984356,0.0,12
0,0,1,4,1,152,0,0,126539,-14,0.999789,0.0,12
0,0,8,7,1,7,0,0,3449,141,1.002489,0.0,12
0,0,20,4,0,18,0,1,92316,11,1.0000296,0.0,12
0,0,2,2,1,0,0,0,968482,55,1.0004117,0.0,12
1,0,19,5,0,15,0,0,15797,744,1.0568894,6.0,12
0,0,14,3,0,38,0,1,18,49,1.0003589,0.0,12
1,0,17,2,0,17,0,0,101330,519,1.0117743,5.0,12
0,0,14,7,0,0,0,0,490,-15,0.99977404,0.0,5
0,0,14,7,0,0,0,0,490,-15,0.99977404,0.0,11
1,0,6,4,0,21,0,1,14506,1778,1.016393,0.0,5
1,0,6,4,0,21,0,1,14506,1778,1.016393,0.0,11
1,0,21,4,0,0,0,1,127,-2,0.99915075,0.0,12
1,0,12,1,0,131,0,0,56797,6528,1.0990863,12.0,12
0,0,21,4,1,101,0,0,271,1655,1.588549,14.0,9
1,0,9,1,0,0,0,0,-1926617,-2,0.98895025,0.0,2
1,0,9,1,0,0,0,0,-1926617,-2,0.98895025,0.0,11
0,0,17,4,0,32,0,0,406763,216,1.0032057,0.0,12
1,0,4,1,0,41,0,0,139,168,1.0009587,0.0,12
0,0,19,4,0,14,0,1,3667,13515,1.4103911,50.0,12
1,0,14,5,0,21,0,0,-1852930,0,1.0,0.0,12
0,0,14,3,0,14,0,1,90,-7,0.9991577,0.0,12
0,0,19,2,1,26,0,0,9215,986,1.0047908,0.0,12
1,0,22,7,0,13,0,1,143,36,1.0012369,0.0,12
1,0,12,4,0,13,0,0,120673,-1,0.99997205,0.0,12
1,0,12,3,0,17,0,1,449,-89,0.9971412,0.0,12
0,0,11,7,0,18,0,0,-2450099,182,1.0047809,0.0,12
1,0,21,4,0,0,0,0,4115,4,1.0017014,0.0,6
1,0,8,3,0,85,0,0,1878,-5,0.99991745,0.0,12
1,0,9,6,0,14,0,0,68049,0,1.0,0.0,12
1,0,5,7,0,29,0,1,51837,372,1.0215365,0.0,12
1,0,18,7,0,13,0,0,184860,1432,1.0388381,9.0,12
0,0,20,6,0,33,0,1,487,10,1.0002924,0.0,12
0,0,15,4,0,17,0,0,9170,-7,0.9997146,0.0,12
1,0,19,2,0,0,0,1,202,-1,0.99979055,0.0,11
1,0,19,2,0,0,0,1,202,-1,0.99979055,0.0,5
0,0,21,5,0,9,0,0,1545852,-2,0.9999501,0.0,12
1,0,17,5,0,47,0,0,365394,0,1.0,0.0,12
1,0,11,6,0,27,0,0,179278,-8,0.99878675,0.0,2
0,0,18,7,0,116,0,0,844,-51,0.9982322,0.0,12
0,0,11,6,0,26,0,1,-1797344,-16,0.9995171,0.0,12
0,0,1,7,1,120,0,1,121,4,1.000827,0.0,12
0,0,0,4,0,117,0,0,5126,-34,0.99965596,0.0,12
1,0,11,4,0,29,0,0,-2440138,-427,0.97806317,0.0,12
1,0,15,3,0,17,0,0,67700,-11,0.9999258,0.0,5
1,0,14,4,0,16,0,0,-2029678,3,1.000228,0.0,2
1,0,14,4,0,16,0,0,-2029678,3,1.000228,0.0,11
0,0,1,6,0,4,0,0,31493,853,1.0180396,3.0,12
0,0,18,3,1,0,0,0,58674,-8,0.99994355,0.0,12
0,0,6,7,0,45,0,0,63581,38,1.0012888,0.0,12
0,0,10,1,0,170,0,0,15423,-958,0.98389864,-10.0,12
0,0,16,1,0,193,0,0,118893,1742,1.0052476,12.0,12
0,0,11,2,0,46,0,1,406,0,1.0,0.0,12
0,0,11,4,0,23,0,1,279,807,1.005081,5.0,12
1,0,5,6,0,21,0,0,301674,1,1.000006,0.0,12
1,0,17,6,0,0,0,1,11763,0,1.0,0.0,12
1,0,22,7,0,0,0,1,11340,-8,0.9999705,0.0,12
1,0,1,3,0,23,0,0,360045,-2,0.99999464,0.0,12
0,0,10,2,0,19,0,0,1212900,76,1.0093896,0.0,12
1,0,13,7,0,0,0,0,1904120,28,1.007767,0.0,3
1,0,13,7,0,0,0,0,1904120,28,1.007767,0.0,4
1,0,13,7,0,0,0,0,1904120,28,1.007767,0.0,11
1,0,9,5,0,31,0,1,101,-13,0.9996957,-8.0,12
0,0,18,4,0,84,0,0,-348584,10,1.0000494,0.0,12
1,0,2,5,0,21,0,1,66,-1611,0.97792846,-6.0,12
0,0,23,6,0,0,0,1,258,0,1.0,0.0,12
0,0,11,4,0,29,0,1,-699646,-9,0.99891144,0.0,12
1,0,0,1,0,0,0,0,101319,-6,0.9998332,0.0,12
1,0,3,7,0,21,0,1,182,3,1.0000399,0.0,12
0,0,21,5,0,23,0,0,1713,-138,0.99762267,0.0,12
1,0,21,3,0,33,0,0,-1618004,14,1.0001574,0.0,2
1,0,21,3,0,33,0,0,-1618004,14,1.0001574,0.0,11
0,0,17,2,0,116,0,0,450691,-28,0.99505824,0.0,12
1,0,5,2,0,20,0,0,56027,-26,0.99967396,0.0,2
0,0,23,7,0,0,0,1,323,911,1.0089498,4.0,12
0,0,15,2,0,156,0,0,154,-15,0.9997316,0.0,12
1,0,19,1,0,75,0,0,1079528,-40,0.9867769,0.0,12
0,0,20,2,0,27,0,1,68,31,1.0042114,0.0,12
1,0,22,5,0,17,0,0,519559,553,1.0177824,4.0,12
0,0,1,2,0,24,0,1,85894,47,1.001053,0.0,12
0,0,15,2,0,25,0,0,101043,9176,1.0179892,56.0,12
1,0,17,1,0,14,0,0,2879,0,1.0,0.0,5
0,0,13,7,0,0,0,0,49852,-16,0.9997379,0.0,12
0,0,19,7,0,0,0,0,23058,410,1.1176808,0.0,3
0,0,17,6,1,37,0,0,-4807,-51,0.99745494,0.0,12
0,0,7,7,1,140,0,0,28891,51,1.0008916,0.0,12
0,0,7,5,0,14,0,1,15372,-49,0.99858534,0.0,12
0,0,14,7,0,23,0,1,157,-69,0.9990742,0.0,12
0,0,5,7,0,17,0,0,-1479717,-6,0.9996314,0.0,5
0,0,5,7,0,17,0,0,-1479717,-6,0.9996314,0.0,11
0,0,0,3,0,21,0,0,193224,162,1.0087938,0.0,12
1,0,18,7,0,0,0,0,280505,-1,0.9999282,0.0,6
1,0,18,7,0,0,0,0,280505,-1,0.9999282,0.0,11
1,0,15,5,0,19,0,1,58,-88432,0.37787032,0.0,1
1,0,15,5,0,19,0,1,58,-88432,0.37787032,0.0,5
1,0,15,5,0,19,0,1,58,-88432,0.37787032,0.0,11
0,0,0,5,0,55,0,1,201873,768,1.0526569,2.0,12
1,0,20,6,0,12,0,0,37756,-111,0.9889706,0.0,6
0,0,15,5,1,18,0,1,219,105,1.0005733,0.0,12
0,0,21,7,1,27,0,1,-1875885,1,1.0000228,0.0,12
0,0,14,3,1,40,0,1,78,353,1.0022186,4.0,12
1,0,20,3,0,11,0,0,1477414,0,1.0,0.0,12
1,0,18,7,0,41,0,1,1288,4241,1.0682184,0.0,12
1,0,23,5,0,0,0,0,16387,28388,61.918453,0.0,4
1,0,23,5,0,0,0,0,16387,28388,61.918453,0.0,11
1,0,0,7,0,21,0,1,455,4,1.0000869,0.0,12
1,0,18,4,0,32,0,1,915,519,1.01037,0.0,5
0,0,2,2,0,18,0,0,868,231,1.0010961,0.0,12
0,0,5,4,0,14,0,1,124,138,1.0022253,0.0,12
1,0,8,5,0,29,0,1,69,6,1.0000678,0.0,12
1,0,1,1,0,0,0,0,-622033,324,1.0091299,2.0,12
1,0,20,2,0,18,0,1,110,-8,0.9999773,0.0,12
0,0,20,5,0,14,0,0,5725,17,1.000143,0.0,12
0,0,10,2,0,17,0,0,56848,0,1.0,0.0,12
1,0,0,2,0,70,0,1,158,707,1.059567,11.0,12
1,0,5,5,0,36,0,0,1340514,2,1.0000228,0.0,2
1,0,5,5,0,36,0,0,1340514,2,1.0000228,0.0,11
0,0,15,2,0,16,0,1,184,-432,0.9873031,0.0,12
1,0,0,7,0,0,0,0,1926,1,1.0000064,0.0,2
1,0,0,7,0,0,0,0,1926,1,1.0000064,0.0,11
0,0,5,3,0,72,0,0,13319,296,1.0841148,3.0,3
1,0,23,4,0,45,0,0,286750,469,1.0036445,7.0,12
1,0,22,7,0,34,0,0,9,-2,0.9999601,0.0,12
0,0,2,4,0,6,0,0,436039,0,1.0,0.0,12
0,0,1,3,0,27,0,1,276900,0,1.0,0.0,12
1,0,8,3,0,36,0,0,576172,-140,0.9961027,0.0,1
1,0,16,1,0,51,0,0,-121210,503,1.027929,3.0,12
1,0,9,7,0,19,0,0,128030,0,1.0,0.0,12
1,0,21,4,0,10,0,0,-191022,407,1.0120126,4.0,5
1,0,21,4,0,10,0,0,-191022,407,1.0120126,4.0,11
0,0,6,6,0,14,0,0,15901,2,1.0001584,0.0,12
1,0,16,2,0,19,0,0,937,31,1.000159,0.0,2
0,0,7,1,0,83,0,0,863,751,1.0131358,-179.0,12
1,0,0,6,0,14,0,1,39,0,1.0,0.0,12
0,0,11,2,0,0,0,0,1208450,52,1.0007701,0.0,12
0,0,14,7,0,0,0,0,595204,-1827,0.8441259,0.0,12
0,0,5,3,0,120,0,0,5068,32,1.0173348,0.0,12
1,0,7,7,0,85,0,0,84711,437,1.0140773,4.0,12
0,0,9,5,1,29,0,1,183,1,1.0002226,0.0,12
1,0,4,2,0,12,0,1,62,72,1.0049406,0.0,12
0,0,5,5,1,10,0,1,86,71,1.00005,-552.0,12
1,0,0,4,0,28,0,0,121502,43,1.0012916,0.0,2
1,0,0,4,0,28,0,0,121502,43,1.0012916,0.0,11
1,0,20,3,0,0,0,0,374256,112,1.0032355,0.0,2
1,0,10,3,0,17,0,0,2061057,-2,0.9999343,0.0,12
1,0,10,4,0,129,0,0,175004,3,1.0002002,0.0,12
0,0,15,6,0,59,0,1,173,-4594,0.9874269,-48.0,12
0,0,6,6,0,7,0,0,614142,0,1.0,0.0,12
0,0,21,6,0,16,0,1,69,4,1.0000819,0.0,12
0,0,7,7,0,108,0,0,1210846,22,1.0008876,0.0,12
0,0,0,2,0,13,0,1,86053,0,1.0,0.0,12
1,0,3,4,0,28,0,0,5967,2536,1.0047494,11.0,3
1,0,17,5,0,0,0,0,70767,-73,0.99541575,0.0,5
0,0,15,6,0,19,0,0,395859,42,1.00021,0.0,12
0,0,5,3,0,0,0,1,370,252,1.0071304,0.0,10
0,0,8,1,0,107,0,0,2567,-9281,0.98478144,-72.0,1
0,0,3,3,0,39,0,1,42,0,1.0,0.0,12
1,0,18,1,0,17,0,0,-2522778,-2687,0.849434,56.0,1
0,0,0,4,0,67,0,0,143156,-1986,0.96095854,-10.0,12
0,0,3,4,0,35,0,1,359,496,1.0331417,0.0,12
1,0,1,5,0,0,0,0,48527,245,1.0061064,3.0,12
1,0,23,6,0,10,0,0,333307,0,1.0,0.0,12
0,0,18,7,0,24,0,1,224,2,1.0002694,0.0,12
1,0,4,3,0,13,0,0,1100032,-6,0.99966866,0.0,12
1,0,17,7,0,28,0,0,326371,10,1.0000418,0.0,2
1,0,17,7,0,28,0,0,326371,10,1.0000418,0.0,11
0,0,21,7,0,31,0,1,209,-9,0.99934924,0.0,12
0,0,19,2,1,34,0,0,209344,-1,0.9999637,0.0,12
0,0,23,5,0,119,0,0,4666,-4,0.9999594,0.0,12
1,0,13,2,0,17,0,0,-1678065,-203,0.9949771,-7.0,2
0,0,14,1,1,188,0,0,2514,-485,0.9859924,0.0,12
0,0,1,3,0,55,0,1,24,62,1.0057466,0.0,12
0,0,8,7,0,29,0,0,7672,391,1.0028037,0.0,12
0,0,17,3,0,17,0,0,536459,-722,0.93874085,-5.0,12
0,0,3,2,1,149,0,0,14,0,1.0,0.0,12
0,0,23,1,0,14,0,0,25787,31,1.0018694,0.0,12
0,0,9,5,1,218,0,0,7,-10,0.9996253,0.0,12
0,0,21,1,0,16,0,1,70,558,1.0327158,4.0,12
1,0,2,6,0,58,0,0,197395,220,1.0013245,0.0,12
0,0,12,4,0,21,0,1,53,-1,0.99998593,0.0,2
0,0,12,4,0,21,0,1,53,-1,0.99998593,0.0,11
1,0,7,4,0,19,0,0,198903,0,1.0,0.0,5
1,0,7,4,0,19,0,0,198903,0,1.0,0.0,11
1,0,6,7,0,20,0,0,-1509081,457,1.0024927,0.0,12
0,0,4,6,0,18,0,0,20727,440,1.0070693,2.0,12
1,0,16,7,0,21,0,0,40675,0,1.0,0.0,5
1,0,12,7,0,26,0,0,31501,6,1.0002375,0.0,5
1,0,12,7,0,26,0,0,31501,6,1.0002375,0.0,11
0,0,15,2,0,116,0,0,365449,166,1.0008496,0.0,12
1,0,6,4,0,11,0,0,275543,0,1.0,0.0,12
0,0,14,7,1,56,0,0,1642700,88,1.0002398,0.0,12
1,0,4,3,0,29,0,0,138520,-12,0.9998452,0.0,12
1,0,19,6,0,11,0,0,48731,19,1.002041,0.0,12
1,0,16,5,0,123,0,0,3235,-1423,0.9847088,0.0,12
0,0,0,2,1,72,0,0,-1193527,-37,0.99969935,0.0,12
1,0,19,5,0,22,0,0,-2330237,12,1.0002052,0.0,12
1,0,18,4,0,22,0,1,76,-27,0.9938622,0.0,12
0,0,23,7,0,16,0,0,445126,766,1.0061915,4.0,12
0,0,18,3,1,82,0,0,441228,-1,0.9997821,0.0,12
1,0,9,1,0,11,0,0,62386,-1711,0.90090925,-6.0,1
0,0,19,6,1,53,0,0,215,0,1.0,0.0,12
0,0,3,5,0,141,0,0,40863,1632,1.004844,0.0,12
0,0,18,1,0,54,0,1,111,1,1.0001098,0.0,12
0,0,14,6,0,12,0,0,78781,0,1.0,0.0,12
0,0,17,4,1,159,0,0,5367,0,1.0,0.0,12
0,0,12,4,1,66,0,1,807,3,1.0001498,0.0,12
1,0,13,2,0,0,0,0,24144,-871,0.9858381,0.0,1
1,0,16,4,0,34,0,0,-2044884,3125,1.0204352,0.0,6
1,0,19,7,0,0,0,0,442464,-30,0.9991306,0.0,5
0,0,4,2,1,0,0,1,2394,81,1.0037676,0.0,12
1,0,21,3,0,12,0,0,923433,10,1.00012,0.0,2
0,0,23,5,1,47,0,0,-2061376,-1,0.9999876,0.0,12
1,0,4,6,0,10,0,1,21,9,1.0003378,0.0,12
0,0,1,1,1,187,0,0,78773,8,1.0017567,0.0,12
1,0,23,5,0,10,0,0,21078,9,1.000086,0.0,12
0,0,6,2,0,44,0,1,83974,387,1.0024159,3.0,12
0,0,17,7,0,8,0,1,765,3587,1.0226907,6.0,12
1,0,23,7,0,21,0,1,127,-6,0.99961895,0.0,12
1,0,3,6,0,40,0,1,162,77,1.0041174,0.0,12
0,0,23,1,0,24,0,0,966455,7,1.0005784,0.0,12
0,0,22,3,0,0,0,0,255535,44,1.0003777,0.0,12
0,0,17,1,0,225,0,0,305330,95,1.002466,0.0,12
1,0,16,6,0,12,0,0,396416,-4,0.9999895,0.0,3
1,0,17,4,0,16,0,1,68,-5,0.9985787,0.0,5
1,0,22,2,0,0,0,1,276,-823,0.99408627,0.0,3
0,0,12,1,1,21,0,1,3880,0,1.0,0.0,12
0,0,14,3,0,27,0,0,129319,61,1.0004311,0.0,5
0,0,14,3,0,27,0,0,129319,61,1.0004311,0.0,11
1,0,13,4,0,0,0,1,60,42,1.0057182,0.0,12
0,0,0,4,0,37,0,0,241565,-7,0.9998766,0.0,12
1,0,14,5,0,237,0,0,71,-44,0.99544233,0.0,12
1,0,22,2,0,17,0,0,9441,-3,0.9998822,0.0,5
0,0,0,5,0,15,0,0,151240,-1457,0.9914906,-3.0,12
1,0,15,5,0,16,0,0,1072617,441,1.029739,2.0,3
1,0,3,1,0,19,0,0,200969,-2737,0.9551767,-24.0,1
0,0,17,1,0,32,0,1,407,-48,0.99970937,0.0,12
0,0,5,1,1,93,0,0,1726132,-2,0.99975395,0.0,12
0,0,0,2,0,0,0,1,237,-4,0.9997787,0.0,5
0,0,0,2,0,0,0,1,237,-4,0.9997787,0.0,11
0,0,8,6,0,17,0,0,74465,57,1.0030562,0.0,12
1,0,2,6,0,28,0,1,98,0,1.0,0.0,5
1,0,1,5,0,22,0,1,82,-160,0.9996021,0.0,12
1,0,19,6,0,20,0,0,268848,9196,1.0717967,35.0,3
1,0,23,5,0,37,0,0,156700,-118,0.99909025,0.0,2
1,0,23,5,0,37,0,0,156700,-118,0.99909025,0.0,11
1,0,18,6,0,20,0,1,84,-28,0.9999114,0.0,12
1,0,21,2,0,20,0,0,20342,17,1.0000613,0.0,2
1,0,21,2,0,20,0,0,20342,17,1.0000613,0.0,11
0,0,14,1,0,21,0,1,112,1,1.0000176,0.0,12
0,0,4,3,1,146,0,0,66994,-12,0.99941295,0.0,12
0,0,4,6,0,53,0,0,14558,2531,1.0504957,0.0,12
1,0,1,4,0,20,0,0,-1657127,820,1.0512917,7.0,12
0,0,22,7,1,193,0,0,2907,106,1.010883,0.0,9
1,0,13,7,0,25,0,0,433955,-4111,0.9664049,-20.0,1
1,0,4,3,0,0,0,0,175125,-16,0.9995229,0.0,12
0,0,15,1,0,18,0,1,33,0,1.0,0.0,12
1,0,1,7,0,27,0,0,358266,3451,1.0222188,0.0,5
0,0,2,6,0,15,0,1,34,2,1.0000225,0.0,12
0,0,23,3,0,105,0,0,-1691117,22656,1.2105929,5.0,12
1,0,17,7,0,0,0,0,-1002656,97,1.0138137,0.0,5
1,0,17,7,0,0,0,0,-1002656,97,1.0138137,0.0,11
1,0,14,6,0,38,0,0,105648,-983,0.98943204,-18.0,12
1,0,15,3,0,20,0,1,106,71,1.0024914,-6.0,1
1,0,15,3,0,20,0,1,106,71,1.0024914,-6.0,5
1,0,15,3,0,20,0,1,106,71,1.0024914,-6.0,11
0,0,22,5,0,21,0,0,5655,3280,2.2757683,15.0,12
0,0,1,3,1,124,0,0,592,21,1.0001053,0.0,12
1,0,3,1,0,8,0,0,220,627,1.0788778,10.0,12
0,0,14,3,0,23,0,0,26936,-25018,0.5899428,-6.0,12
0,0,3,1,0,21,0,1,494,99,1.0002315,0.0,12
1,0,13,3,0,13,0,0,114481,-2188,0.9508016,-11.0,1
0,0,18,4,0,35,0,0,17856,0,1.0,0.0,12
1,0,5,2,0,0,0,1,106,-261,0.9947485,0.0,12
0,0,8,2,0,12,0,0,26537,481,1.002579,4.0,3
0,0,17,1,0,45,0,0,1809326,-2536,0.9629332,0.0,12
0,0,21,3,0,23,0,0,612816,0,1.0,0.0,12
1,0,3,4,0,16,0,0,102309,-16,0.99970233,0.0,5
1,0,3,4,0,16,0,0,102309,-16,0.99970233,0.0,11
1,0,3,4,0,16,0,0,102309,-16,0.99970233,0.0,12
1,0,23,1,0,10,0,1,129,47,1.0001138,0.0,12
1,0,12,3,0,0,0,0,-1581824,-93,0.97647357,0.0,3
0,0,17,1,0,26,0,0,82680,-13,0.99973285,0.0,12
0,0,6,6,0,13,0,0,26526,36,1.0059533,0.0,12
0,0,23,6,0,234,0,0,966876,1568,1.2039808,0.0,4
0,0,23,6,0,234,0,0,966876,1568,1.2039808,0.0,11
0,0,7,4,0,14,0,1,48,-2,0.99995357,0.0,12
1,0,18,4,0,25,0,0,-1634318,0,1.0,0.0,3
1,0,18,4,0,25,0,0,-1634318,0,1.0,0.0,5
0,0,5,4,1,10,0,1,-286538,1422,1.0226134,7.0,12
1,0,22,1,0,17,0,0,38044,77,1.0131265,0.0,4
1,0,22,1,0,17,0,0,38044,77,1.0131265,0.0,11
1,0,19,2,0,32,0,1,183,0,1.0,0.0,12
1,0,7,4,0,40,0,0,1533,-11,0.9999551,0.0,6
0,0,17,6,0,28,0,0,630605,-994,0.99240613,-4.0,12
1,0,4,2,0,13,0,1,89,4,1.0005765,0.0,12
1,0,23,3,0,28,0,0,596327,591,1.0022213,0.0,12
1,0,11,6,0,13,0,1,38,-10,0.9992245,0.0,2
1,0,22,1,0,0,0,0,306039,95,1.0086089,0.0,2
1,0,3,4,0,0,0,0,-1483829,-139,0.9981795,0.0,5
1,0,3,4,0,0,0,0,-1483829,-139,0.9981795,0.0,11
0,0,16,3,1,147,0,0,5875,0,1.0,0.0,12
1,0,13,1,0,17,0,0,20589,16,1.0006613,0.0,2
0,0,19,4,1,25,0,1,495887,-8,0.9993274,0.0,12
1,0,0,6,0,17,0,0,75365,30,1.0005798,0.0,2
1,0,0,6,0,17,0,0,75365,30,1.0005798,0.0,11
0,0,10,5,0,16,0,1,71,13,1.0004845,0.0,5
0,0,10,5,0,16,0,1,71,13,1.0004845,0.0,11
0,0,21,5,1,12,0,1,111,396,1.0228716,0.0,2
0,0,20,5,0,255,0,0,65345,-225,0.9874951,0.0,12
0,0,14,3,0,0,0,0,-490846,486,1.0079871,3.0,12
0,0,2,7,0,15,0,0,36862,0,1.0,0.0,12
1,0,22,1,0,24,0,1,110,58,1.0069114,0.0,12
0,0,17,1,0,18,0,1,17914,-3,0.9999484,0.0,12
1,0,1,4,0,22,0,0,508536,-44,0.9984168,0.0,12
1,0,11,3,0,21,0,1,571,-86,0.9991987,0.0,12
1,0,6,2,0,12,0,0,174502,24,1.0001229,0.0,3
0,0,2,4,0,16,0,0,377593,54,1.0014395,0.0,12
0,0,0,2,0,166,0,0,990,-437,0.99802357,0.0,12
0,0,16,6,0,161,0,0,7425,-66,0.9990302,0.0,12
1,0,22,3,0,18,0,0,156073,0,1.0,0.0,5
1,0,19,6,0,11,0,0,370656,29,1.0050602,0.0,2
1,0,19,6,0,11,0,0,370656,29,1.0050602,0.0,11
1,0,11,7,0,27,0,0,28404,-43,0.9988265,0.0,5
1,0,11,7,0,27,0,0,28404,-43,0.9988265,0.0,11
1,0,1,7,0,18,0,0,-1627392,0,1.0,0.0,12
1,0,4,5,0,0,0,1,30,-15,0.9989359,0.0,1
1,0,21,7,0,46,0,0,23141,-306,0.9951565,0.0,5
1,0,17,6,0,17,0,0,-1857624,-75,0.99762434,0.0,3
1,0,17,6,0,17,0,0,-1857624,-75,0.99762434,0.0,5
1,0,17,6,0,17,0,0,-1857624,-75,0.99762434,0.0,11
1,0,17,3,0,0,0,0,249102,138,1.003361,0.0,3
1,0,2,6,0,18,0,0,-927316,1,1.0004321,0.0,2
0,0,6,5,1,132,0,0,1335714,46,1.0014888,0.0,12
0,0,5,1,0,34,0,0,229409,0,1.0,0.0,12
0,0,13,6,1,77,0,0,463727,1404,1.0153466,12.0,3
0,0,13,6,1,77,0,0,463727,1404,1.0153466,12.0,9
1,0,20,1,0,21,0,1,325,488,1.0039747,0.0,12
1,0,21,4,0,0,0,0,148258,-192,0.9979499,0.0,5
1,0,23,2,0,55,0,0,14782,329,1.0033317,1.0,12
1,0,21,5,0,35,0,0,467530,28,1.0021353,0.0,2
0,0,14,2,1,128,0,0,142037,17,1.0002435,0.0,12
1,0,4,3,0,20,0,0,-1271854,0,1.0,0.0,12
0,0,16,4,0,138,0,0,711,-151,0.99813306,0.0,12
1,0,16,2,0,113,0,0,354,-172,0.99965084,0.0,12
0,0,18,7,0,131,0,1,38,-5430,0.6573051,-5.0,12
0,0,11,7,1,223,0,0,4,-96,0.9878188,0.0,12
1,0,23,1,0,0,0,0,4560,-1235,0.98205566,-5.0,1
0,0,8,1,0,66,0,1,358,178,1.0014645,0.0,12
0,0,8,4,0,13,0,1,154,138,1.0018007,0.0,12
0,0,1,3,0,21,0,1,53,84,1.0003053,0.0,12
0,0,20,6,0,92,0,1,11,58,1.00214,21.0,12
1,0,14,5,0,87,0,1,228,475,1.0010358,0.0,12
0,0,18,7,0,13,0,1,82404,493,1.0033737,0.0,12
0,0,21,2,0,23,0,1,93,-3,0.9999402,0.0,5
1,0,11,2,0,0,0,0,1708433,1,1.0000739,0.0,12
1,0,9,1,0,14,0,0,-2382775,172,1.0017291,51.0,2
1,0,9,1,0,14,0,0,-2382775,172,1.0017291,51.0,11
0,0,7,4,1,127,0,0,3669,8,1.0002049,0.0,12
0,0,15,7,0,0,0,0,1043928,46,1.0005904,0.0,12
1,0,17,3,0,17,0,0,-1174175,90,1.0091269,0.0,12
0,0,14,7,0,23,0,1,430,-8,0.999769,0.0,12
0,0,11,4,0,13,0,0,5803,31,1.0005027,0.0,12
1,0,16,7,0,0,0,0,530260,0,1.0,0.0,12
0,0,8,5,1,87,0,0,491902,-4,0.9989754,0.0,12
1,0,2,7,0,31,0,1,78244,577,1.0135794,0.0,12
1,0,18,4,0,24,0,0,161074,1,1.0000044,0.0,12
1,0,8,5,0,19,0,0,338329,-55,0.9996113,0.0,5
0,0,7,6,0,94,0,0,147330,578,1.0127442,6.0,12
0,0,17,1,1,55,0,0,1661408,831,1.0066563,10.0,12
0,0,9,2,1,0,0,1,59,4,1.0000669,0.0,12
0,0,20,1,0,247,0,0,1153,42,1.0308597,0.0,12
1,0,2,4,0,18,0,0,2131089,12,1.0004417,0.0,12
1,0,7,2,0,0,0,0,361870,479,1.0010788,3.0,2
1,0,7,2,0,0,0,0,361870,479,1.0010788,3.0,11
0,0,5,5,0,18,0,1,83,817,1.0176374,9.0,12
0,0,15,4,0,22,0,1,24,-765,0.9724036,0.0,12
1,0,17,6,0,10,0,1,289,305,1.0046592,3.0,12
0,0,21,1,0,23,0,0,18926,5,1.0000341,0.0,5
0,0,21,1,0,23,0,0,18926,5,1.0000341,0.0,11
0,0,6,5,0,17,0,0,653199,101,1.0343654,0.0,10
0,0,6,5,0,17,0,0,653199,101,1.0343654,0.0,11
0,0,3,1,1,83,0,0,1290851,-1,0.999801,0.0,12
1,0,2,4,0,13,0,0,5639,1,1.000435,0.0,5
0,0,17,3,0,28,0,0,128270,679,1.1206682,2.0,12
0,0,2,3,1,16,0,0,-1170516,-1,0.99960846,0.0,12
1,0,5,6,0,32,0,1,256,35,1.000198,0.0,12
1,0,9,4,0,11,0,1,48,1,1.0000168,0.0,12
1,0,3,5,0,27,0,0,1200068,0,1.0,0.0,5
1,0,3,5,0,27,0,0,1200068,0,1.0,0.0,11
0,0,8,4,1,226,0,0,3,-11,0.9997159,0.0,12
1,0,12,5,0,16,0,0,861871,447,1.0046685,0.0,12
1,0,0,6,0,36,0,0,741,84,1.0007389,0.0,12
0,0,15,4,1,229,0,0,7,-76,0.99875087,0.0,12
0,0,22,4,0,33,0,1,393,74,1.0010399,0.0,12
1,0,14,3,0,17,0,1,87,33,1.0010552,0.0,12
